Year,Location,Rent,PropertyType,NumberofBedrooms,CPI,Price.Rent.Ratio,VacancyRate,HousingStock
2012,"Tara Street, Dublin 2",976.43,Apartment,1 to 3 bed,46.72,88.7,0,2003000
2012,"Tara Street, Dublin 2",976.43,Apartment,1 to 2 bed,46.72,88.7,0,2003000
2012,"Tara Street, Dublin 2",976.43,Apartment,All bedrooms,46.72,88.7,0,2003000
2012,"Temple Bar, Dublin 2",1146.45,Apartment,All bedrooms,46.72,88.7,0,2003000
2012,"Templeogue, Dublin 6W",1324.34,Semi detached house,All bedrooms,46.72,88.7,0,2003000
2012,"Terenure, Dublin 6",1286.17,Terrace house,All bedrooms,46.72,88.7,0,2003000
2012,"Terenure, Dublin 6",996.99,Apartment,All bedrooms,46.72,88.7,0,2003000
2012,"Terenure, Dublin 6W",1197.61,Apartment,All bedrooms,46.72,88.7,0,2003000
2012,"Terenure, Dublin 6W",1218.64,Terrace house,All bedrooms,46.72,88.7,0,2003000
2012,"Terenure, Dublin 6W",1386.36,Semi detached house,All bedrooms,46.72,88.7,0,2003000
2012,"Terenure, Dublin 6W",625.86,Other flats,All bedrooms,46.72,88.7,0,2003000
2012,"The Coombe, Dublin 8",924.67,Apartment,All bedrooms,46.72,88.7,0,2003000
2012,"Townsend Street, Dublin 2",1116.52,Apartment,1 to 3 bed,46.72,88.7,0,2003000
2012,"Townsend Street, Dublin 2",1116.52,Apartment,All bedrooms,46.72,88.7,0,2003000
2012,"Tyrrelstown, Dublin 15",840.76,Apartment,All bedrooms,46.72,88.7,0,2003000
2012,"Tyrrelstown, Dublin 15",840.76,Apartment,1 to 3 bed,46.72,88.7,0,2003000
2012,"Tyrrelstown, Dublin 15",984.44,Terrace house,All bedrooms,46.72,88.7,0,2003000
2012,"Tyrrelstown, Dublin 15",995.42,Semi detached house,All bedrooms,46.72,88.7,0,2003000
2012,"Walkinstown, Dublin 12",1022.44,Terrace house,All bedrooms,46.72,88.7,0,2003000
2012,"Walkinstown, Dublin 12",978.86,Semi detached house,All bedrooms,46.72,88.7,0,2003000
2012,"Whitehall, Dublin 9",1023.76,Terrace house,All bedrooms,46.72,88.7,0,2003000
2012,"Whitehall, Dublin 9",1155.2,Semi detached house,All bedrooms,46.72,88.7,0,2003000
2013,"Arbour Hill, Dublin 7",1085.85,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Artane, Dublin 5",1095.33,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Artane, Dublin 5",1107.48,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Artane, Dublin 5",966.33,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ashtown, Dublin 15",973.05,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Aungier Street, Dublin 2",1034.75,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Balbriggan, Dublin",714.27,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Balbriggan, Dublin",817.64,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Balbriggan, Dublin",843.1,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Baldoyle, Dublin 13",1097.17,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Baldoyle, Dublin 13",1110,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Baldoyle, Dublin 13",978.33,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Balgriffin, Dublin 13",1002.31,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Balgriffin, Dublin 13",1281.27,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Ballinteer, Dublin 16",1158.41,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Ballinteer, Dublin 16",1158.41,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ballinteer, Dublin 16",1262.06,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Ballsbridge, Dublin 4",1400.29,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ballsbridge, Dublin 4",1771.7,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Ballsbridge, Dublin 4",1887.36,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Ballsbridge, Dublin 4",2124.67,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Ballsbridge, Dublin 4",755.98,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Ballsbridge, Dublin 4",755.98,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Ballycullen, Dublin 24",1094.31,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Ballycullen, Dublin 24",956.13,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Ballycullen, Dublin 24",956.13,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ballyfermot, Dublin 10",818.7,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ballyfermot, Dublin 10",818.7,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Ballyfermot, Dublin 10",922.66,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Ballyfermot, Dublin 10",925.41,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Ballymun, Dublin 11",805.19,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ballymun, Dublin 9",751.48,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ballymun, Dublin 9",751.48,Apartment,1 to 2 bed,46.95,91.2,0,2007000
2013,"Ballymun, Dublin 9",751.48,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Beaumont, Dublin 9",1068.68,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Beaumont, Dublin 9",1113.46,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Beaumont, Dublin 9",880.52,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Beaumont, Dublin 9",880.52,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Blackrock, Dublin",1175.79,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Blackrock, Dublin",1300.44,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Blackrock, Dublin",1514.04,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Blackrock, Dublin",1693.96,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Blackrock, Dublin",761.41,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Blackrock, Dublin",761.41,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Blanchardstown, Dublin 15",885.98,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Blanchardstown, Dublin 15",929.76,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Blanchardstown, Dublin 15",970.25,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Booterstown, Dublin",1195,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Booterstown, Dublin",1195,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Booterstown, Dublin",1407.22,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Booterstown, Dublin",1775.36,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Cabinteely, Dublin 18",1108.76,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Cabinteely, Dublin 18",1339.44,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Cabinteely, Dublin",1059.4,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Cabinteely, Dublin",1059.4,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Cabra, Dublin 7",1041.66,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Cabra, Dublin 7",539.33,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Cabra, Dublin 7",815.23,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Cabra, Dublin 7",942.38,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Carpenterstown, Dublin 15",922.79,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Carpenterstown, Dublin 15",922.79,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Carrickmines, Dublin 18",1117.72,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Castleknock, Dublin 15",1037.79,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Castleknock, Dublin 15",1041.61,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Castleknock, Dublin 15",1106.8,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Castleknock, Dublin 15",1269.61,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Chapelizod, Dublin 20",1004.5,Terrace house,1 to 3 bed,46.95,91.2,0,2007000
2013,"Chapelizod, Dublin 20",1004.5,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Chapelizod, Dublin 20",923.07,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Chapelizod, Dublin 20",923.07,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Charlemont Street, Dublin 2",1389.8,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Charlemont Street, Dublin 2",1389.8,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Cherry Orchard, Dublin 10",840,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Cherry Orchard, Dublin 10",840,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Christchurch, Dublin 8",915.34,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Christchurch, Dublin 8",915.34,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Churchtown, Dublin 14",1142.05,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Churchtown, Dublin 14",1142.05,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Churchtown, Dublin 14",1389.36,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Churchtown, Dublin 14",1467.98,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Citywest, Dublin 24",877.12,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Citywest, Dublin",940.09,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Citywest, Dublin",940.09,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Clondalkin, Dublin 22",850.12,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Clondalkin, Dublin 22",920.47,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Clondalkin, Dublin 22",938.61,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Clonee, Dublin 15",1014.17,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Clonee, Dublin 15",838.26,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Clonee, Dublin 15",911.97,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Clongriffin, Dublin 13",1097.59,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Clongriffin, Dublin 13",982.28,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Clonliffe, Dublin 3",1152.94,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Clonliffe, Dublin 3",577.71,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Clonliffe, Dublin 3",577.71,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Clonliffe, Dublin 3",977.05,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Clonliffe, Dublin 3",977.05,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Clonsilla, Dublin 15",1027.13,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Clonsilla, Dublin 15",863.35,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Clonsilla, Dublin 15",905.16,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Clonskeagh, Dublin 14",1136.34,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Clonskeagh, Dublin 14",1483.22,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Clonskeagh, Dublin 14",1693.81,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Clontarf, Dublin 3",1060.36,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Clontarf, Dublin 3",1222.26,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Clontarf, Dublin 3",1404.06,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Clontarf, Dublin 3",588.05,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Clontarf, Dublin 3",588.05,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Coolmine, Dublin 15",896.62,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Cork Street, Dublin 8",1015.5,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Cork Street, Dublin 8",1015.5,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Crumlin, Dublin 12",1090.89,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Crumlin, Dublin 12",667.17,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Crumlin, Dublin 12",667.17,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Crumlin, Dublin 12",854.48,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Crumlin, Dublin 12",854.48,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Crumlin, Dublin 12",937.93,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Dalkey, Dublin",1246.45,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Dalkey, Dublin",1246.45,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Dalkey, Dublin",1400.65,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Dalkey, Dublin",1479.59,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Dartry, Dublin 6",1264.6,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Donabate, Dublin",1032.59,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Donabate, Dublin",808.88,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Donaghmede, Dublin 13",1061.08,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Donaghmede, Dublin 13",917.73,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Donaghmede, Dublin 13",917.73,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Donnybrook, Dublin 4",1237.63,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Donnybrook, Dublin 4",1606.14,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Donnybrook, Dublin 4",1754.07,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Donnybrook, Dublin 4",734.94,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Donnybrook, Dublin 4",734.94,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Donnybrook, Dublin 4",734.94,Other flats,1 to 2 bed,46.95,91.2,0,2007000
2013,"Drimnagh, Dublin 12",1110.34,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Drimnagh, Dublin 12",1110.34,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Drimnagh, Dublin 12",978.61,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Drimnagh, Dublin 12",981.99,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Drumcondra, Dublin 3",621.03,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Drumcondra, Dublin 3",621.03,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Drumcondra, Dublin 9",1085.57,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Drumcondra, Dublin 9",1217.73,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Drumcondra, Dublin 9",1286.36,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Drumcondra, Dublin 9",534.65,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 1,1046.07,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 1,1135,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 1,615.03,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 10,849.96,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,Dublin 10,849.96,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 10,913.28,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 10,954.85,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 11,1033.25,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 11,617.59,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,Dublin 11,617.59,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 11,901.12,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 11,963.86,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 12,1090.5,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 12,624.74,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 12,968.9,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 12,991.38,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 13,1124.33,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 13,1136.99,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 13,1559.28,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 13,986.46,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 14,1149.77,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 14,1341.23,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 14,1516.07,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 14,1829.83,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 14,787.01,Other flats,1 to 2 bed,46.95,91.2,0,2007000
2013,Dublin 14,787.01,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 14,787.01,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,Dublin 15,1034.03,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 15,1217.05,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 15,943.25,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 15,967.26,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 16,1136.66,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 16,1159.86,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 16,1284.35,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 16,1507.88,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 17,1012.22,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 17,942.23,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 17,976.21,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 18,1159.96,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 18,1353.96,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 18,1387.95,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 18,2077.6,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 2,1255.36,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 2,1600.75,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 2,818.59,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 20,1026.37,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 20,933.05,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 20,999.33,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 24,1057.5,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 24,872.75,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 24,955.28,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 24,994.05,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 3,1030.12,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 3,1069.95,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 3,1247,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 3,595.92,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 4,1310.83,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 4,1557.46,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 4,1815.91,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 4,2252.03,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 4,779.19,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 5,1066.91,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 5,1117.43,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 5,716.45,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 5,970.13,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6,1115.32,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6,1452.55,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6,1572.08,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6,1921.89,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6,677.04,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6W,1035.19,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6W,1279.26,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6W,1435.81,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 6W,651.48,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 7,1052.45,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 7,1127.68,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 7,556.86,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 7,949.84,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 8,1079.53,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 8,1164.52,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 8,616.7,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 8,959.74,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 9,1052.26,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 9,1172.01,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 9,1209.28,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 9,1333.18,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin 9,552.57,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,Dublin,1013.94,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,Dublin,1066,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin,1144.17,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin,1601.6,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,Dublin,692.87,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Dun Laoghaire, Dublin",1143.54,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Dun Laoghaire, Dublin",1196.64,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Dun Laoghaire, Dublin",1335.1,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Dun Laoghaire, Dublin",744.76,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Dun Laoghaire, Dublin",744.76,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Dundrum, Dublin 14",1181.12,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Dundrum, Dublin 14",1285.63,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Dundrum, Dublin 14",1442.42,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Dundrum, Dublin 16",1270.62,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Dundrum, Dublin 16",1270.62,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Dundrum, Dublin 16",1570.43,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"East Wall, Dublin 3",1019.3,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"East Wall, Dublin 3",939.04,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"East Wall, Dublin 3",999.25,Semi detached house,All bedrooms,46.95,91.2,0,2007000
